Date,Time,cm_0,cm_50,cm_75,cm_150,cm_250,cm_400
17/09/2016,22:00:00,5.77,1.18,537.327,537.327,-0.116,-0.199
18/09/2016,0:00:00,1.778,1.18,537.327,537.327,-0.116,-0.199
18/09/2016,2:00:00,1.724,1.18,537.327,537.327,-0.116,-0.199
18/09/2016,4:00:00,1.153,1.18,537.327,537.327,-0.116,-0.199
18/09/2016,6:00:00,0.163,1.18,537.327,537.327,-0.116,-0.199
18/09/2016,8:00:00,1.099,1.18,537.327,537.327,-0.116,-0.199
18/09/2016,10:00:00,5.437,1.208,537.327,537.327,-0.116,-0.199
18/09/2016,12:00:00,10.1,1.208,537.327,537.327,-0.116,-0.199
18/09/2016,14:00:00,10.173,1.208,537.327,537.327,-0.116,-0.199
18/09/2016,16:00:00,8.344,1.208,537.327,537.327,-0.116,-0.199
18/09/2016,18:00:00,6.813,1.208,537.327,537.327,-0.116,-0.199
18/09/2016,20:00:00,3.985,1.208,537.327,537.327,-0.116,-0.199
18/09/2016,22:00:00,0.051,1.208,537.327,537.327,-0.116,-0.199
19/09/2016,0:00:00,1.262,1.208,537.327,537.327,-0.116,-0.199
19/09/2016,2:00:00,0.825,1.208,537.327,537.327,-0.116,-0.199
19/09/2016,4:00:00,-0.958,1.208,537.327,537.327,-0.116,-0.199
19/09/2016,6:00:00,-1.584,1.18,537.327,537.327,-0.116,-0.227
19/09/2016,8:00:00,-0.76,1.18,537.327,537.327,-0.116,-0.227
19/09/2016,10:00:00,1.126,1.18,537.327,537.327,-0.116,-0.199
19/09/2016,12:00:00,7.619,1.18,537.327,537.327,-0.116,-0.199
19/09/2016,14:00:00,12.34,1.208,537.327,537.327,-0.116,-0.199
19/09/2016,16:00:00,10.345,1.208,537.327,537.327,-0.116,-0.199
19/09/2016,18:00:00,7.217,1.18,537.327,537.327,-0.116,-0.199
19/09/2016,20:00:00,4.506,1.18,537.327,537.327,-0.116,-0.199
19/09/2016,22:00:00,3.301,1.18,537.327,537.327,-0.116,-0.199
20/09/2016,0:00:00,-0.171,1.18,537.327,537.327,-0.116,-0.199
20/09/2016,2:00:00,-0.845,1.153,537.327,537.327,-0.116,-0.199
20/09/2016,4:00:00,-2.131,1.153,537.327,537.327,-0.116,-0.227
20/09/2016,6:00:00,-2.625,1.153,537.327,537.327,-0.116,-0.227
20/09/2016,8:00:00,-2.976,1.153,537.327,537.327,-0.116,-0.227
20/09/2016,10:00:00,-0.004,1.153,537.327,537.327,-0.116,-0.199
20/09/2016,12:00:00,8.668,1.153,537.327,537.327,-0.116,-0.199
20/09/2016,14:00:00,11.88,1.153,537.327,537.327,-0.116,-0.199
20/09/2016,16:00:00,10.296,1.153,537.327,537.327,-0.116,-0.199
20/09/2016,18:00:00,8.568,1.126,537.327,537.327,-0.116,-0.199
20/09/2016,20:00:00,1.724,1.126,537.327,537.327,-0.116,-0.199
20/09/2016,22:00:00,-1.413,1.099,537.327,537.327,-0.116,-0.199
21/09/2016,0:00:00,-2.8,1.099,537.327,537.327,-0.116,-0.199
21/09/2016,2:00:00,-3.717,1.099,537.327,537.327,-0.116,-0.227
21/09/2016,4:00:00,-4.56,1.071,537.327,537.327,-0.116,-0.227
21/09/2016,6:00:00,-5.357,1.071,537.327,537.327,-0.116,-0.227
21/09/2016,8:00:00,-5.449,1.044,537.327,537.327,-0.143,-0.227
21/09/2016,10:00:00,-0.339,1.044,537.327,537.327,-0.116,-0.199
21/09/2016,12:00:00,10.785,1.044,537.327,537.327,-0.116,-0.199
21/09/2016,14:00:00,15.772,1.044,537.327,537.327,-0.116,-0.199
21/09/2016,16:00:00,14.936,1.044,537.327,537.327,-0.116,-0.199
21/09/2016,18:00:00,11.613,1.044,537.327,537.327,-0.116,-0.199
21/09/2016,20:00:00,3.696,1.017,537.327,537.327,-0.116,-0.199
21/09/2016,22:00:00,-0.395,1.017,537.327,537.327,-0.116,-0.199
22/09/2016,0:00:00,-2.305,0.989,537.327,537.327,-0.116,-0.227
22/09/2016,2:00:00,-3.212,0.989,537.327,537.327,-0.116,-0.227
22/09/2016,4:00:00,-4.348,0.989,537.327,537.327,-0.116,-0.227
22/09/2016,6:00:00,-4.773,0.962,537.327,537.327,-0.143,-0.227
22/09/2016,8:00:00,-4.287,0.962,537.327,537.327,-0.116,-0.227
22/09/2016,10:00:00,0.962,0.962,537.327,537.327,-0.116,-0.199
22/09/2016,12:00:00,13.088,0.962,537.327,537.327,-0.116,-0.199
22/09/2016,14:00:00,17.891,0.934,537.327,537.327,-0.116,-0.199
22/09/2016,16:00:00,16.487,0.934,537.327,537.327,-0.116,-0.199
22/09/2016,18:00:00,12.968,0.934,537.327,537.327,-0.116,-0.199
22/09/2016,20:00:00,5.231,0.934,537.327,537.327,-0.116,-0.199
22/09/2016,22:00:00,0.55,0.907,537.327,537.327,-0.116,-0.199
23/09/2016,0:00:00,-0.283,0.907,537.327,537.327,-0.116,-0.199
23/09/2016,2:00:00,0.107,0.907,537.327,537.327,-0.116,-0.199
23/09/2016,4:00:00,0.329,0.907,537.327,537.327,-0.116,-0.199
23/09/2016,6:00:00,-0.088,0.88,537.327,537.327,-0.116,-0.199
23/09/2016,8:00:00,-0.986,0.88,537.327,537.327,-0.116,-0.199
23/09/2016,10:00:00,6.509,0.88,537.327,537.327,-0.116,-0.199
23/09/2016,12:00:00,12.654,0.88,537.327,537.327,-0.116,-0.199
23/09/2016,14:00:00,15.39,0.88,537.327,537.327,-0.116,-0.199
23/09/2016,16:00:00,14.002,0.88,537.327,537.327,-0.116,-0.199
23/09/2016,18:00:00,10.198,0.88,537.327,537.327,-0.116,-0.199
23/09/2016,20:00:00,7.015,0.88,537.327,537.327,-0.116,-0.199
23/09/2016,22:00:00,5.024,0.88,537.327,537.327,-0.116,-0.199
24/09/2016,0:00:00,4.115,0.88,537.327,537.327,-0.116,-0.199
24/09/2016,2:00:00,-1.356,0.88,537.327,537.327,-0.116,-0.199
24/09/2016,4:00:00,-3.183,0.88,537.327,537.327,-0.143,-0.227
24/09/2016,6:00:00,-4.743,0.88,537.327,537.327,-0.143,-0.227
24/09/2016,8:00:00,-5.449,0.852,537.327,537.327,-0.143,-0.227
24/09/2016,10:00:00,-0.676,0.852,537.327,537.327,-0.116,-0.199
24/09/2016,12:00:00,10.296,0.88,537.327,537.327,-0.116,-0.199
24/09/2016,14:00:00,14.05,0.88,537.327,537.327,-0.116,-0.199
24/09/2016,16:00:00,10.785,0.88,537.327,537.327,-0.116,-0.199
24/09/2016,18:00:00,7.494,0.88,537.327,537.327,-0.116,-0.199
24/09/2016,20:00:00,0.329,0.852,537.327,537.327,-0.116,-0.199
24/09/2016,22:00:00,-2.712,0.852,537.327,537.327,-0.143,-0.227
25/09/2016,0:00:00,-3.449,0.825,537.327,537.327,-0.143,-0.227
25/09/2016,2:00:00,-2.947,0.825,537.327,537.327,-0.143,-0.227
25/09/2016,4:00:00,-2.976,0.825,537.327,537.327,-0.143,-0.227
25/09/2016,6:00:00,-4.318,0.825,537.327,537.327,-0.143,-0.227
25/09/2016,8:00:00,-5.049,0.797,537.327,537.327,-0.143,-0.227
25/09/2016,10:00:00,0.55,0.797,537.327,537.327,-0.116,-0.199
25/09/2016,12:00:00,9.114,0.825,537.327,537.327,-0.116,-0.199
25/09/2016,14:00:00,13.305,0.825,537.327,537.327,-0.116,-0.199
25/09/2016,16:00:00,13.016,0.797,537.327,537.327,-0.116,-0.199
25/09/2016,18:00:00,10.173,0.797,537.327,537.327,-0.116,-0.199
25/09/2016,20:00:00,7.242,0.77,537.327,537.327,-0.116,-0.199
25/09/2016,22:00:00,5.282,0.77,537.327,537.327,-0.116,-0.199
26/09/2016,0:00:00,1.48,0.77,537.327,537.327,-0.116,-0.199
26/09/2016,2:00:00,2.823,0.77,537.327,537.327,-0.116,-0.199
26/09/2016,4:00:00,1.967,0.77,537.327,537.327,-0.116,-0.199
26/09/2016,6:00:00,4.947,0.77,537.327,537.327,-0.116,-0.199
26/09/2016,8:00:00,5.308,0.77,537.327,537.327,-0.116,-0.199
26/09/2016,10:00:00,11.565,0.77,537.327,537.327,-0.116,-0.199
26/09/2016,12:00:00,17.177,0.77,537.327,537.327,-0.116,-0.199
26/09/2016,14:00:00,20.698,0.77,537.327,537.327,-0.116,-0.199
26/09/2016,16:00:00,14.505,0.77,537.327,537.327,-0.116,-0.199
26/09/2016,18:00:00,11.88,0.797,537.327,537.327,-0.116,-0.199
26/09/2016,20:00:00,7.695,0.797,537.327,537.327,-0.116,-0.199
26/09/2016,22:00:00,5.642,0.797,537.327,537.327,-0.116,-0.199
27/09/2016,0:00:00,4.869,0.825,537.327,537.327,-0.116,-0.199
27/09/2016,2:00:00,1.48,0.825,537.327,537.327,-0.116,-0.199
27/09/2016,4:00:00,-2.976,0.825,537.327,537.327,-0.143,-0.199
27/09/2016,6:00:00,-3.627,0.825,537.327,537.327,-0.143,-0.227
27/09/2016,8:00:00,-4.865,0.825,537.327,537.327,-0.143,-0.227
27/09/2016,10:00:00,-0.451,0.825,537.327,537.327,-0.143,-0.227
27/09/2016,12:00:00,9.015,0.852,537.327,537.327,-0.116,-0.199
27/09/2016,14:00:00,12.63,0.852,537.327,537.327,-0.116,-0.199
27/09/2016,16:00:00,8.319,0.852,537.327,537.327,-0.116,-0.199
27/09/2016,18:00:00,4.402,0.852,537.327,537.327,-0.116,-0.199
27/09/2016,20:00:00,-1.015,0.852,537.327,537.327,-0.143,-0.199
27/09/2016,22:00:00,-3.657,0.825,537.327,537.327,-0.143,-0.227
28/09/2016,0:00:00,-4.804,0.825,537.327,537.327,-0.143,-0.227
28/09/2016,2:00:00,-5.854,0.825,537.327,537.327,-0.143,-0.227
28/09/2016,4:00:00,-7.348,0.825,537.327,537.327,-0.143,-0.227
28/09/2016,6:00:00,-8.297,0.797,537.327,537.327,-0.143,-0.227
28/09/2016,8:00:00,-8.264,0.77,537.327,537.327,-0.143,-0.227
28/09/2016,10:00:00,-3.896,0.77,537.327,537.327,-0.143,-0.227
28/09/2016,12:00:00,4.35,0.797,537.327,537.327,-0.116,-0.199
28/09/2016,14:00:00,10.247,0.797,537.327,537.327,-0.116,-0.199
28/09/2016,16:00:00,8.12,0.797,537.327,537.327,-0.116,-0.199
28/09/2016,18:00:00,3.036,0.77,537.327,537.327,-0.116,-0.199
28/09/2016,20:00:00,-2.625,0.77,537.327,537.327,-0.143,-0.199
28/09/2016,22:00:00,-4.53,0.742,537.327,537.327,-0.143,-0.227
29/09/2016,0:00:00,-6.388,0.715,537.327,537.327,-0.143,-0.227
29/09/2016,2:00:00,-7.836,0.715,537.327,537.327,-0.143,-0.227
29/09/2016,4:00:00,-8.53,0.687,537.327,537.327,-0.143,-0.227
29/09/2016,6:00:00,-9.168,0.66,537.327,537.327,-0.143,-0.227
29/09/2016,8:00:00,-9.542,0.66,537.327,537.327,-0.143,-0.227
29/09/2016,10:00:00,-4.348,0.66,537.327,537.327,-0.143,-0.227
29/09/2016,12:00:00,6.204,0.66,537.327,537.327,-0.116,-0.199
29/09/2016,14:00:00,10.467,0.66,537.327,537.327,-0.116,-0.199
29/09/2016,16:00:00,7.192,0.66,537.327,537.327,-0.116,-0.199
29/09/2016,18:00:00,4.141,0.632,537.327,537.327,-0.116,-0.199
29/09/2016,20:00:00,2.69,0.605,537.327,537.327,-0.143,-0.199
29/09/2016,22:00:00,2.289,0.605,537.327,537.327,-0.143,-0.199
30/09/2016,0:00:00,1.235,0.577,537.327,537.327,-0.143,-0.199
30/09/2016,2:00:00,0.329,0.577,537.327,537.327,-0.143,-0.199
30/09/2016,4:00:00,-0.171,0.55,537.327,537.327,-0.143,-0.227
30/09/2016,6:00:00,-0.817,0.55,537.327,537.327,-0.143,-0.199
30/09/2016,8:00:00,-0.902,0.55,537.327,537.327,-0.143,-0.227
30/09/2016,10:00:00,-1.242,0.522,537.327,537.327,-0.143,-0.227
30/09/2016,12:00:00,-0.423,0.522,537.327,537.327,-0.143,-0.199
30/09/2016,14:00:00,-0.143,0.495,537.327,537.327,-0.143,-0.227
30/09/2016,16:00:00,0.163,0.495,537.327,537.327,-0.143,-0.227
30/09/2016,18:00:00,-0.199,0.495,537.327,537.327,-0.143,-0.199
30/09/2016,20:00:00,-0.451,0.467,537.327,537.327,-0.143,-0.199
30/09/2016,22:00:00,-0.817,0.467,537.327,537.327,-0.143,-0.199
1/10/2016,0:00:00,-1.043,0.439,537.327,537.327,-0.143,-0.227
1/10/2016,2:00:00,-1.299,0.439,537.327,537.327,-0.143,-0.227
1/10/2016,4:00:00,-1.613,0.439,537.327,537.327,-0.143,-0.227
1/10/2016,6:00:00,-1.871,0.412,537.327,537.327,-0.143,-0.227
1/10/2016,8:00:00,-2.16,0.412,537.327,537.327,-0.143,-0.227
1/10/2016,10:00:00,-2.305,0.412,537.327,537.327,-0.143,-0.227
1/10/2016,12:00:00,-1.958,0.384,537.327,537.327,-0.143,-0.227
1/10/2016,14:00:00,-1.413,0.384,537.327,537.327,-0.143,-0.227
1/10/2016,16:00:00,-1.327,0.384,537.327,537.327,-0.143,-0.227
1/10/2016,18:00:00,-1.756,0.356,537.327,537.327,-0.143,-0.227
1/10/2016,20:00:00,-2.16,0.356,537.327,537.327,-0.143,-0.227
1/10/2016,22:00:00,-2.305,0.329,537.327,537.327,-0.143,-0.227
2/10/2016,0:00:00,-2.421,0.329,537.327,537.327,-0.143,-0.227
2/10/2016,2:00:00,-2.479,0.329,537.327,537.327,-0.143,-0.227
2/10/2016,4:00:00,-2.45,0.329,537.327,537.327,-0.143,-0.227
2/10/2016,6:00:00,-2.742,0.301,537.327,537.327,-0.143,-0.227
2/10/2016,8:00:00,-2.8,0.301,537.327,537.327,-0.143,-0.227
2/10/2016,10:00:00,-2.392,0.301,537.327,537.327,-0.143,-0.227
2/10/2016,12:00:00,-1.413,0.301,537.327,537.327,-0.143,-0.199
2/10/2016,14:00:00,-0.339,0.301,537.327,537.327,-0.143,-0.199
2/10/2016,16:00:00,0.273,0.273,537.327,537.327,-0.143,-0.199
2/10/2016,18:00:00,0.051,0.273,537.327,537.327,-0.143,-0.199
2/10/2016,20:00:00,-0.339,0.273,537.327,537.327,-0.143,-0.227
2/10/2016,22:00:00,-0.507,0.273,537.327,537.327,-0.143,-0.227
3/10/2016,0:00:00,-0.563,0.273,537.327,537.327,-0.143,-0.227
3/10/2016,2:00:00,-0.817,0.246,537.327,537.327,-0.143,-0.227
3/10/2016,4:00:00,-1.47,0.246,537.327,537.327,-0.143,-0.227
3/10/2016,6:00:00,-2.625,0.246,537.327,537.327,-0.143,-0.227
3/10/2016,8:00:00,-3.212,0.218,537.327,537.327,-0.143,-0.227
3/10/2016,10:00:00,-2.859,0.218,537.327,537.327,-0.143,-0.227
3/10/2016,12:00:00,-0.704,0.218,537.327,537.327,-0.143,-0.199
3/10/2016,14:00:00,0.522,0.218,537.327,537.327,-0.143,-0.199
3/10/2016,16:00:00,0.577,0.218,537.327,537.327,-0.143,-0.199
3/10/2016,18:00:00,0.273,0.218,537.327,537.327,-0.143,-0.199
3/10/2016,20:00:00,-0.004,0.218,537.327,537.327,-0.143,-0.227
3/10/2016,22:00:00,-0.255,0.19,537.327,537.327,-0.143,-0.227
4/10/2016,0:00:00,-0.535,0.19,537.327,537.327,-0.143,-0.199
4/10/2016,2:00:00,-0.873,0.19,537.327,537.327,-0.143,-0.227
4/10/2016,4:00:00,-1.071,0.163,537.327,537.327,-0.143,-0.227
4/10/2016,6:00:00,-1.242,0.163,537.327,537.327,-0.143,-0.227
4/10/2016,8:00:00,-1.384,0.163,537.327,537.327,-0.143,-0.227
4/10/2016,10:00:00,-0.958,0.163,537.327,537.327,-0.143,-0.227
4/10/2016,12:00:00,-0.255,0.163,537.327,537.327,-0.143,-0.199
4/10/2016,14:00:00,0.246,0.163,537.327,537.327,-0.143,-0.227
4/10/2016,16:00:00,0.218,0.163,537.327,537.327,-0.143,-0.227
4/10/2016,18:00:00,-0.004,0.163,537.327,537.327,-0.143,-0.227
4/10/2016,20:00:00,-0.339,0.163,537.327,537.327,-0.143,-0.227
4/10/2016,22:00:00,-0.62,0.163,537.327,537.327,-0.143,-0.227
5/10/2016,0:00:00,-0.648,0.135,537.327,537.327,-0.143,-0.227
5/10/2016,2:00:00,-0.732,0.135,537.327,537.327,-0.143,-0.227
5/10/2016,4:00:00,-0.902,0.135,537.327,537.327,-0.143,-0.227
5/10/2016,6:00:00,-1.015,0.135,537.327,537.327,-0.143,-0.227
5/10/2016,8:00:00,-1.1,0.135,537.327,537.327,-0.143,-0.227
5/10/2016,10:00:00,-0.648,0.135,537.327,537.327,-0.143,-0.227
5/10/2016,12:00:00,-0.143,0.135,537.327,537.327,-0.143,-0.227
5/10/2016,14:00:00,0.163,0.107,537.327,537.327,-0.143,-0.199
5/10/2016,16:00:00,0.163,0.107,537.327,537.327,-0.143,-0.199
5/10/2016,18:00:00,-0.032,0.107,537.327,537.327,-0.143,-0.227
5/10/2016,20:00:00,-0.171,0.107,537.327,537.327,-0.143,-0.227
5/10/2016,22:00:00,-0.255,0.107,537.327,537.327,-0.143,-0.199
6/10/2016,0:00:00,-0.283,0.107,537.327,537.327,-0.143,-0.227
6/10/2016,2:00:00,-0.367,0.107,537.327,537.327,-0.143,-0.227
6/10/2016,4:00:00,-0.367,0.107,537.327,537.327,-0.143,-0.227
6/10/2016,6:00:00,-0.591,0.107,537.327,537.327,-0.143,-0.227
6/10/2016,8:00:00,-0.732,0.107,537.327,537.327,-0.143,-0.227
6/10/2016,10:00:00,-0.255,0.107,537.327,537.327,-0.143,-0.227
6/10/2016,12:00:00,0.273,0.107,537.327,537.327,-0.143,-0.199
6/10/2016,14:00:00,0.577,0.107,537.327,537.327,-0.143,-0.199
6/10/2016,16:00:00,0.301,0.107,537.327,537.327,-0.143,-0.199
6/10/2016,18:00:00,0.051,0.079,537.327,537.327,-0.143,-0.199
6/10/2016,20:00:00,-0.171,0.079,537.327,537.327,-0.143,-0.227
6/10/2016,22:00:00,-0.451,0.079,537.327,537.327,-0.143,-0.227
7/10/2016,0:00:00,-0.704,0.079,537.327,537.327,-0.171,-0.227
7/10/2016,2:00:00,-1.015,0.079,537.327,537.327,-0.143,-0.227
7/10/2016,4:00:00,-1.527,0.079,537.327,537.327,-0.171,-0.227
7/10/2016,6:00:00,-2.421,0.079,537.327,537.327,-0.171,-0.227
7/10/2016,8:00:00,-2.654,0.079,537.327,537.327,-0.171,-0.227
7/10/2016,10:00:00,-1.871,0.079,537.327,537.327,-0.171,-0.227
7/10/2016,12:00:00,-0.986,0.079,537.327,537.327,-0.143,-0.227
7/10/2016,14:00:00,-0.116,0.079,537.327,537.327,-0.143,-0.199
7/10/2016,16:00:00,-0.116,0.079,537.327,537.327,-0.143,-0.199
7/10/2016,18:00:00,-0.958,0.051,537.327,537.327,-0.171,-0.227
7/10/2016,20:00:00,-1.871,0.051,537.327,537.327,-0.171,-0.227
7/10/2016,22:00:00,-2.218,0.051,537.327,537.327,-0.171,-0.227
8/10/2016,0:00:00,-2.508,0.051,537.327,537.327,-0.171,-0.227
8/10/2016,2:00:00,-2.625,0.051,537.327,537.327,-0.171,-0.227
8/10/2016,4:00:00,-2.8,0.051,537.327,537.327,-0.171,-0.227
8/10/2016,6:00:00,-2.947,0.051,537.327,537.327,-0.171,-0.227
8/10/2016,8:00:00,-3.006,0.051,537.327,537.327,-0.171,-0.227
8/10/2016,10:00:00,-2.683,0.051,537.327,537.327,-0.171,-0.227
8/10/2016,12:00:00,-1.556,0.051,537.327,537.327,-0.171,-0.227
8/10/2016,14:00:00,-1.071,0.051,537.327,537.327,-0.171,-0.227
8/10/2016,16:00:00,-0.676,0.051,537.327,537.327,-0.171,-0.227
8/10/2016,18:00:00,-1.727,0.051,537.327,537.327,-0.171,-0.227
8/10/2016,20:00:00,-2.421,0.051,537.327,537.327,-0.171,-0.227
8/10/2016,22:00:00,-2.712,0.051,537.327,537.327,-0.171,-0.227
9/10/2016,0:00:00,-2.771,0.051,537.327,537.327,-0.171,-0.227
9/10/2016,2:00:00,-2.888,0.024,537.327,537.327,-0.171,-0.227
9/10/2016,4:00:00,-2.947,0.024,537.327,537.327,-0.171,-0.227
9/10/2016,6:00:00,-3.006,0.024,537.327,537.327,-0.171,-0.227
9/10/2016,8:00:00,-3.035,0.024,537.327,537.327,-0.171,-0.227
9/10/2016,10:00:00,-2.654,0.024,537.327,537.327,-0.171,-0.227
9/10/2016,12:00:00,-1.641,0.024,537.327,537.327,-0.171,-0.199
9/10/2016,14:00:00,-0.958,0.024,537.327,537.327,-0.171,-0.199
9/10/2016,16:00:00,-0.873,0.024,537.327,537.327,-0.171,-0.199
9/10/2016,18:00:00,-1.128,0.024,537.327,537.327,-0.171,-0.227
9/10/2016,20:00:00,-1.871,0.024,537.327,537.327,-0.171,-0.227
9/10/2016,22:00:00,-2.276,0.024,537.327,537.327,-0.171,-0.227
10/10/2016,0:00:00,-2.537,0.024,537.327,537.327,-0.171,-0.227
10/10/2016,2:00:00,-2.8,0.024,537.327,537.327,-0.171,-0.227
10/10/2016,4:00:00,-3.065,0.024,537.327,537.327,-0.171,-0.227
10/10/2016,6:00:00,-3.986,0.024,537.327,537.327,-0.171,-0.227
10/10/2016,8:00:00,-7.381,-0.004,537.327,537.327,-0.171,-0.227
10/10/2016,10:00:00,-6.231,-0.004,537.327,537.327,-0.171,-0.227
10/10/2016,12:00:00,-3.271,0.024,537.327,537.327,-0.171,-0.199
10/10/2016,14:00:00,-1.441,0.024,537.327,537.327,-0.143,-0.199
10/10/2016,16:00:00,-0.507,0.024,537.327,537.327,-0.143,-0.199
10/10/2016,18:00:00,-1.584,-0.004,537.327,537.327,-0.171,-0.227
10/10/2016,20:00:00,-4.712,-0.004,537.327,537.327,-0.171,-0.227
10/10/2016,22:00:00,-7.026,-0.004,537.327,537.327,-0.171,-0.227
11/10/2016,0:00:00,-8.663,-0.004,537.327,537.327,-0.171,-0.227
11/10/2016,2:00:00,-10.092,-0.004,537.327,537.327,-0.171,-0.227
11/10/2016,4:00:00,-11.111,-0.004,537.327,537.327,-0.171,-0.227
11/10/2016,6:00:00,-11.94,-0.032,537.327,537.327,-0.171,-0.227
11/10/2016,8:00:00,-12.013,-0.032,537.327,537.327,-0.171,-0.227
11/10/2016,10:00:00,-9.851,-0.032,537.327,537.327,-0.171,-0.227
11/10/2016,12:00:00,-5.76,-0.004,537.327,537.327,-0.171,-0.199
11/10/2016,14:00:00,-2.247,-0.004,537.327,537.327,-0.143,-0.199
11/10/2016,16:00:00,-1.157,-0.004,537.327,537.327,-0.171,-0.199
11/10/2016,18:00:00,-2.044,-0.004,537.327,537.327,-0.171,-0.199
11/10/2016,20:00:00,-4.439,-0.004,537.327,537.327,-0.171,-0.227
11/10/2016,22:00:00,-6.073,-0.004,537.327,537.327,-0.171,-0.227
12/10/2016,0:00:00,-7.673,-0.032,537.327,537.327,-0.171,-0.227
12/10/2016,2:00:00,-8.965,-0.032,537.327,537.327,-0.171,-0.227
12/10/2016,4:00:00,-9.782,-0.032,537.327,537.327,-0.171,-0.227
12/10/2016,6:00:00,-10.792,-0.032,537.327,537.327,-0.171,-0.227
12/10/2016,8:00:00,-11.326,-0.032,537.327,537.327,-0.171,-0.227
12/10/2016,10:00:00,-8.463,-0.032,537.327,537.327,-0.171,-0.227
12/10/2016,12:00:00,-5.202,-0.032,537.327,537.327,-0.171,-0.227
12/10/2016,14:00:00,-2.859,-0.004,537.327,537.327,-0.171,-0.199
12/10/2016,16:00:00,-2.508,-0.004,537.327,537.327,-0.171,-0.199
12/10/2016,18:00:00,-3.242,-0.032,537.327,537.327,-0.171,-0.227
12/10/2016,20:00:00,-3.271,-0.032,537.327,537.327,-0.171,-0.227
12/10/2016,22:00:00,-3.094,-0.032,537.327,537.327,-0.171,-0.227
13/10/2016,0:00:00,-3.035,-0.032,537.327,537.327,-0.171,-0.227
13/10/2016,2:00:00,-3.035,-0.032,537.327,537.327,-0.171,-0.227
13/10/2016,4:00:00,-2.976,-0.032,537.327,537.327,-0.171,-0.227
13/10/2016,6:00:00,-3.419,-0.032,537.327,537.327,-0.171,-0.227
13/10/2016,8:00:00,-3.896,-0.032,537.327,537.327,-0.171,-0.227
13/10/2016,10:00:00,-4.257,-0.032,537.327,537.327,-0.171,-0.227
13/10/2016,12:00:00,-4.408,-0.032,537.327,537.327,-0.171,-0.227
13/10/2016,14:00:00,-4.287,-0.032,537.327,537.327,-0.171,-0.227
13/10/2016,16:00:00,-4.287,-0.032,537.327,537.327,-0.171,-0.227
13/10/2016,18:00:00,-4.53,-0.032,537.327,537.327,-0.171,-0.227
13/10/2016,20:00:00,-4.865,-0.032,537.327,537.327,-0.171,-0.227
13/10/2016,22:00:00,-4.987,-0.032,537.327,537.327,-0.171,-0.227
14/10/2016,0:00:00,-5.079,-0.032,537.327,537.327,-0.171,-0.227
14/10/2016,2:00:00,-5.698,-0.032,537.327,537.327,-0.171,-0.227
14/10/2016,4:00:00,-5.542,-0.032,537.327,537.327,-0.171,-0.227
14/10/2016,6:00:00,-5.511,-0.032,537.327,537.327,-0.171,-0.227
14/10/2016,8:00:00,-5.388,-0.032,537.327,537.327,-0.171,-0.227
14/10/2016,10:00:00,-5.172,-0.032,537.327,537.327,-0.171,-0.227
14/10/2016,12:00:00,-4.53,-0.032,537.327,537.327,-0.171,-0.227
14/10/2016,14:00:00,-3.687,-0.032,537.327,537.327,-0.171,-0.227
14/10/2016,16:00:00,-3.657,-0.032,537.327,537.327,-0.171,-0.227
14/10/2016,18:00:00,-3.956,-0.032,537.327,537.327,-0.171,-0.227
14/10/2016,20:00:00,-4.439,-0.032,537.327,537.327,-0.171,-0.227
14/10/2016,22:00:00,-4.712,-0.032,537.327,537.327,-0.171,-0.227
15/10/2016,0:00:00,-4.743,-0.032,537.327,537.327,-0.171,-0.227
15/10/2016,2:00:00,-5.018,-0.032,537.327,537.327,-0.171,-0.227
15/10/2016,4:00:00,-5.172,-0.032,537.327,537.327,-0.171,-0.227
15/10/2016,6:00:00,-5.172,-0.032,537.327,537.327,-0.171,-0.227
15/10/2016,8:00:00,-5.295,-0.06,537.327,537.327,-0.171,-0.227
15/10/2016,10:00:00,-5.11,-0.06,537.327,537.327,-0.171,-0.227
15/10/2016,12:00:00,-4.137,-0.032,537.327,537.327,-0.171,-0.227
15/10/2016,14:00:00,-3.271,-0.032,537.327,537.327,-0.171,-0.227
15/10/2016,16:00:00,-2.771,-0.032,537.327,537.327,-0.171,-0.227
15/10/2016,18:00:00,-2.859,-0.032,537.327,537.327,-0.171,-0.227
15/10/2016,20:00:00,-3.094,-0.032,537.327,537.327,-0.171,-0.227
15/10/2016,22:00:00,-3.242,-0.032,537.327,537.327,-0.171,-0.227
16/10/2016,0:00:00,-3.36,-0.032,537.327,537.327,-0.171,-0.227
16/10/2016,2:00:00,-3.449,-0.032,537.327,537.327,-0.171,-0.227
16/10/2016,4:00:00,-3.479,-0.032,537.327,537.327,-0.171,-0.227
16/10/2016,6:00:00,-3.568,-0.032,537.327,537.327,-0.171,-0.227
16/10/2016,8:00:00,-3.568,-0.032,537.327,537.327,-0.171,-0.227
16/10/2016,10:00:00,-3.568,-0.032,537.327,537.327,-0.171,-0.227
16/10/2016,12:00:00,-3.212,-0.032,537.327,537.327,-0.171,-0.227
16/10/2016,14:00:00,-2.654,-0.032,537.327,537.327,-0.171,-0.227
16/10/2016,16:00:00,-2.625,-0.032,537.327,537.327,-0.171,-0.227
16/10/2016,18:00:00,-2.918,-0.032,537.327,537.327,-0.171,-0.227
16/10/2016,20:00:00,-3.271,-0.06,537.327,537.327,-0.171,-0.227
16/10/2016,22:00:00,-3.508,-0.032,537.327,537.327,-0.171,-0.227
